34 4401.03 4295.38 3893.85 4201.54 4750.26 3922.05 4495.38 4509.74 4338.97 4324.1 4353.33 4308.21 4598.46 4355.38 1588 1734 638.247 0 0 0 0 
35 4388.21 4281.54 3889.74 4189.23 4747.69 3926.67 4505.64 4511.28 4336.92 4319.49 4349.74 4297.95 4587.69 4346.15 1587 1733 638.263 0 0 0 0 
36 4388.72 4278.46 3894.36 4189.23 4748.72 3923.59 4504.1 4513.33 4339.49 4319.49 4352.31 4295.9 4583.08 4349.23 1587 1733 638.263 0 0 0 0 
37 4393.85 4286.15 3901.54 4194.87 4746.15 3917.44 4494.36 4511.79 4345.13 4324.62 4358.97 4304.1 4589.74 4357.95 1587 1732 638.278 0 0 0 0 
38 4400 4296.41 3908.21 4203.59 4746.15 3922.56 4500 4517.95 4351.28 4334.36 4367.69 4313.33 4601.54 4363.59 1587 1733 638.278 0 0 0 0 
39 4407.69 4302.05 3912.31 4212.82 4754.87 3928.72 4508.72 4525.13 4353.85 4338.97 4365.13 4312.82 4601.54 4368.21 1587 1733 638.294 0 0 0 0 
40 4407.69 4301.03 3913.85 4213.85 4761.03 3926.67 4505.64 4523.08 4354.36 4336.41 4358.97 4310.77 4597.95 4371.28 1587 1733 638.294 0 0 0 0 
41 4401.03 4295.9 3913.85 4209.74 4762.56 3925.13 4500.51 4520.51 4352.82 4333.85 4361.54 4313.33 4600 4372.31 1588 1734 638.309 0 0 0 0 
42 4402.56 4298.46 3913.85 4211.79 4760 3925.13 4497.44 4523.59 4352.82 4334.36 4363.08 4313.33 4599.49 4372.82 1588 1734 638.309 0 0 0 0 
43 4406.67 4308.21 3917.44 4216.41 4757.44 3925.13 4495.38 4520.51 4353.33 4335.38 4361.03 4312.82 4595.9 4371.79 1588 1733 638.325 0 0 0 0 
44 4404.62 4306.15 3924.62 4214.36 4759.49 3926.15 4496.92 4512.31 4351.28 4335.38 4362.56 4312.31 4594.87 4370.77 1589 1733 638.325 0 0 0 0 
45 4404.1 4301.54 3924.62 4215.38 4765.13 3925.64 4498.46 4512.31 4349.23 4332.31 4362.56 4311.79 4593.33 4372.31 1588 1732 638.341 0 0 0 0 
46 4400.51 4301.54 3916.92 4214.36 4765.64 3927.69 4503.59 4515.9 4350.26 4328.72 4360 4308.21 4587.69 4366.67 1589 1733 638.356 0 0 0 0 
47 4390.77 4297.95 3916.41 4205.13 4762.05 3928.21 4509.23 4515.38 4350.26 4324.62 4360.51 4302.05 4581.03 4356.41 1589 1732 638.356 0 0 0 0 
48 4389.74 4299.49 3922.05 4205.13 4763.08 3925.13 4504.62 4514.87 4349.23 4325.13 4366.15 4300 4583.59 4359.49 1590 1732 638.356 0 0 0 0 
49 4404.1 4307.18 3928.72 4214.87 4766.15 3926.15 4505.13 4520 4353.33 4332.31 4369.23 4305.13 4592.82 4370.26 1590 1731 638.372 0 0 0 0 
