78 4400 4361.03 4132.31 4202.56 4734.87 3932.82 4494.87 4491.28 4311.28 4278.97 4398.46 4246.67 4536.41 4371.79 1601 1737 559.106 0 0 0 0 
79 4405.13 4362.05 4138.97 4205.13 4738.46 3927.18 4492.31 4492.82 4311.28 4279.49 4396.92 4248.21 4540.51 4376.41 1601 1738 559.122 0 0 0 0 
80 4402.05 4361.03 4136.92 4200.51 4729.74 3925.64 4490.26 4489.23 4316.92 4276.92 4395.9 4246.67 4538.97 4373.33 1600 1738 559.122 0 0 0 0 
81 4398.97 4359.49 4137.44 4198.46 4726.67 3928.21 4493.33 4482.56 4316.41 4271.79 4396.92 4246.15 4530.26 4369.74 1600 1738 559.137 0 0 0 0 
82 4399.49 4352.31 4136.92 4197.95 4727.69 3926.67 4489.23 4475.38 4309.23 4264.1 4396.41 4238.97 4523.59 4367.18 1600 1737 559.137 0 0 0 0 
83 4395.38 4347.69 4127.18 4189.74 4721.03 3920.51 4478.97 4473.85 4305.64 4259.49 4396.41 4232.82 4523.08 4362.56 1600 1738 559.153 0 0 0 0 
84 4392.31 4350.26 4118.97 4186.15 4718.46 3920 4472.82 4474.87 4307.69 4259.49 4396.41 4234.87 4531.28 4361.54 1600 1737 559.153 0 0 0 0 
85 4396.92 4350.26 4121.03 4192.82 4727.18 3925.64 4479.49 4474.36 4311.28 4263.59 4396.41 4236.92 4537.44 4365.64 1599 1738 559.169 0 0 0 0 
86 4398.46 4346.67 4121.54 4190.26 4725.64 3927.69 4490.77 4477.44 4312.31 4263.59 4395.9 4234.87 4529.23 4364.1 1601 1736 559.169 0 0 0 0 
87 4395.38 4347.18 4121.54 4183.59 4718.46 3923.08 4489.74 4482.05 4309.74 4262.56 4396.41 4233.85 4526.67 4361.03 1601 1737 559.184 0 0 0 0 
88 4397.95 4353.33 4131.28 4189.74 4725.13 3922.05 4478.97 4480 4308.72 4266.15 4397.44 4235.9 4538.97 4364.62 1602 1736 559.184 0 0 0 0 
89 4399.49 4353.33 4134.87 4191.28 4726.67 3926.15 4473.33 4474.87 4307.18 4259.49 4397.95 4234.87 4538.97 4367.69 1602 1736 559.2 0 0 0 0 
90 4393.85 4344.62 4127.69 4183.08 4716.92 3926.15 4482.05 4479.49 4306.15 4251.79 4397.44 4233.85 4529.74 4364.1 1603 1737 559.2 0 0 0 0 
91 4393.33 4340.51 4126.15 4182.56 4718.46 3924.1 4491.79 4494.36 4315.9 4262.56 4395.9 4237.95 4532.82 4359.49 1604 1736 559.215 0 0 0 0 
92 4395.38 4343.59 4125.64 4186.15 4723.08 3923.59 4492.31 4496.41 4319.49 4268.21 4395.9 4242.56 4527.69 4358.46 1604 1737 559.215 0 0 0 0 
93 4394.36 4348.21 4119.49 4184.1 4722.56 3924.62 4484.62 4483.08 4310.77 4263.59 4397.44 4243.08 4519.49 4362.56 1604 1737 559.231 0 0 0 0 
94 4396.92 4351.79 4116.41 4188.72 4725.13 3927.69 4475.38 4478.46 4308.21 4265.13 4398.46 4244.1 4530.77 4367.69 1604 1736 559.231 0 0 0 0 
95 4401.54 4356.41 4120.51 4195.38 4729.74 3927.69 4478.46 4487.69 4314.87 4265.13 4398.97 4246.67 4541.03 4367.69 1604 1735 559.247 0 0 0 0 
96 4400.51 4357.95 4127.18 4192.82 4733.33 3925.64 4490.26 4495.9 4324.62 4267.69 4398.46 4247.18 4538.46 4370.77 1604 1737 559.247 0 0 0 0 
