1720128196.675105 19 -24 0 0 0
1720128196.675183 20 -11 0 0 0
1720128196.67522 21 -18 0 0 0
1720128196.675264 22 -19 0 0 0
1720128196.675307 23 -25 0 0 0
1720128196.67534 24 -30 0 0 0
1720128196.675373 25 -26 0 0 0
1720128196.6754172 26 -20 0 0 0
1720128196.675455 27 -24 0 0 0
1720128196.675541 28 -27 0 0 0
1720128196.6772301 29 -36 0 0 0
1720128196.677268 30 -55 0 0 0
1720128196.677294 31 -57 0 0 0
1720128196.6773188 32 -39 0 0 0
1720128196.677342 33 -26 0 0 0
1720128196.6774359 34 -46 0 0 0
1720128196.677498 35 -73 0 0 0
1720128196.677525 36 -82 0 0 0
1720128196.6775491 37 -60 0 0 0
1720128196.6775732 38 -38 0 0 0
1720128196.711272 39 -33 0 0 0
1720128196.7113118 40 -35 0 0 0
1720128196.7113369 41 -41 0 0 0
1720128196.71136 42 -56 0 0 0
1720128196.711383 43 -57 0 0 0
1720128196.7114081 44 -39 0 0 0
1720128196.711433 45 -20 0 0 0
1720128196.711457 46 -22 0 0 0
1720128196.711479 47 -36 0 0 0
1720128196.7115011 48 -34 0 0 0
1720128196.71468 49 -20 0 0 0
1720128196.714719 50 -35 0 0 0
1720128196.714745 51 -57 0 0 0
1720128196.7147698 52 -58 0 0 0
1720128196.714796 53 -35 0 0 0
1720128196.714821 54 -18 0 0 0
1720128196.714845 55 -29 0 0 0
1720128196.714868 56 -41 0 0 0
1720128196.71489 57 -40 0 0 0
1720128196.714914 58 -25 0 0 0
1720128196.7452748 59 -14 0 0 0
1720128196.745389 60 -13 0 0 0
1720128196.7454531 61 -27 0 0 0
1720128196.745514 62 -40 0 0 0
1720128196.745573 63 -44 0 0 0
1720128196.745632 64 -41 0 0 0
1720128196.7456908 65 -45 0 0 0
1720128196.745808 66 -54 0 0 0
1720128196.7458801 67 -40 0 0 0
1720128196.745945 68 -34 0 0 0
1720128196.776406 69 -51 0 0 0
1720128196.776491 70 -62 0 0 0
1720128196.7765539 71 -65 0 0 0
1720128196.776621 72 -52 0 0 0
1720128196.776646 73 -35 0 0 0
1720128196.776669 74 -34 0 0 0
1720128196.776693 75 -39 0 0 0
1720128196.776716 76 -42 0 0 0
1720128196.7767391 77 -41 0 0 0
1720128196.776762 78 -40 0 0 0
1720128196.779712 79 -43 0 0 0
1720128196.779785 80 -44 0 0 0
1720128196.779857 81 -41 0 0 0
1720128196.779927 82 -36 0 0 0
1720128196.779988 83 -23 0 0 0
1720128196.7800949 84 -26 0 0 0
1720128196.780155 85 -50 0 0 0
1720128196.780215 86 -65 0 0 0
1720128196.780273 87 -53 0 0 0
1720128196.780332 88 -29 0 0 0
1720128196.810275 89 -11 0 0 0
1720128196.810375 90 0 0 0 0
1720128196.810475 91 0 0 0 0
1720128196.810535 92 1 0 0 0
1720128196.810594 93 4 0 0 0
1720128196.810657 94 6 0 0 0
1720128196.810715 95 5 0 0 0
1720128196.810803 96 10 0 0 0
1720128196.810862 97 10 0 0 0
1720128196.81092 98 7 0 0 0
1720128196.812383 99 0 0 0 0
1720128196.812468 0 -5 0 0 0
1720128196.812533 1 -1 0 0 0
1720128196.812594 2 -3 0 0 0
1720128196.812654 3 -6 0 0 0
1720128196.812715 4 -2 0 0 0
1720128196.812774 5 -6 0 0 0
1720128196.812834 6 -20 0 0 0
1720128196.8128939 7 -20 0 0 0
1720128196.812958 8 -3 0 0 0
1720128196.844009 9 8 0 0 0
1720128196.844104 10 13 0 0 0
1720128196.844168 11 19 0 0 0
1720128196.844247 12 8 0 0 0
1720128196.844306 13 1 0 0 0
1720128196.844366 14 16 0 0 0
1720128196.844425 15 32 0 0 0
1720128196.844484 16 23 0 0 0
1720128196.844552 17 6 0 0 0
1720128196.844613 18 -9 0 0 0
1720128196.848489 19 -20 0 0 0
1720128196.8485692 20 -22 0 0 0
1720128196.848633 21 -14 0 0 0
1720128196.848693 22 -17 0 0 0
1720128196.848752 23 -29 0 0 0
1720128196.848811 24 -42 0 0 0
1720128196.848869 25 -44 0 0 0
1720128196.848927 26 -43 0 0 0
1720128196.8489861 27 -39 0 0 0
1720128196.849066 28 -36 0 0 0
1720128196.878983 29 -36 0 0 0
1720128196.879076 30 -29 0 0 0
1720128196.879138 31 -27 0 0 0
1720128196.8791978 32 -38 0 0 0
1720128196.879262 33 -27 0 0 0
1720128196.8793302 34 -10 0 0 0
1720128196.879391 35 -9 0 0 0
1720128196.879457 36 -10 0 0 0
1720128196.8795252 37 -7 0 0 0
1720128196.879616 38 -10 0 0 0
1720128196.934072 39 -22 0 0 0
1720128196.934171 40 -21 0 0 0
1720128196.9342358 41 -13 0 0 0
1720128196.934297 42 -13 0 0 0
1720128196.934356 43 -24 0 0 0
1720128196.934415 44 -25 0 0 0
1720128196.934474 45 -18 0 0 0
1720128196.9345448 46 -8 0 0 0
1720128196.934606 47 -2 0 0 0
1720128196.934697 48 -11 0 0 0
1720128196.9371772 49 -21 0 0 0
1720128196.937206 50 -10 0 0 0
1720128196.937228 51 0 0 0 0
1720128196.937251 52 5 0 0 0
1720128196.9372811 53 10 0 0 0
1720128196.937304 54 10 0 0 0
1720128196.937331 55 4 0 0 0
1720128196.937354 56 3 0 0 0
1720128196.937376 57 18 0 0 0
1720128196.937403 58 26 0 0 0
1720128196.939693 59 24 0 0 0
1720128196.939789 60 9 0 0 0
1720128196.939859 61 -2 0 0 0
1720128196.93992 62 -12 0 0 0
1720128196.939988 63 -19 0 0 0
1720128196.940058 64 -17 0 0 0
1720128196.940117 65 -25 0 0 0
1720128196.940175 66 -34 0 0 0
1720128196.940233 67 -26 0 0 0
1720128196.9403038 68 -34 0 0 0
1720128196.971173 69 -39 0 0 0
1720128196.971224 70 -17 0 0 0
1720128196.9712481 71 -5 0 0 0
1720128196.9712708 72 -34 0 0 0
1720128196.9712949 73 -49 0 0 0
1720128196.971317 74 -40 0 0 0
1720128196.971339 75 -36 0 0 0
1720128196.971362 76 -29 0 0 0
1720128196.971384 77 -23 0 0 0
1720128196.9714072 78 -13 0 0 0
1720128196.973363 79 -11 0 0 0
1720128196.9733949 80 -20 0 0 0
1720128196.973421 81 -14 0 0 0
