1720127915.082985 29 -67 0 0 0
1720127915.083158 30 -57 0 0 0
1720127915.083274 31 -43 0 0 0
1720127915.083343 32 -43 0 0 0
1720127915.0834079 33 -59 0 0 0
1720127915.083473 34 -68 0 0 0
1720127915.083539 35 -58 0 0 0
1720127915.08361 36 -58 0 0 0
1720127915.083675 37 -71 0 0 0
1720127915.083735 38 -74 0 0 0
1720127915.1134431 39 -67 0 0 0
1720127915.113544 40 -65 0 0 0
1720127915.113607 41 -66 0 0 0
1720127915.113675 42 -59 0 0 0
1720127915.113734 43 -59 0 0 0
1720127915.1137931 44 -66 0 0 0
1720127915.113861 45 -65 0 0 0
1720127915.113921 46 -60 0 0 0
1720127915.113987 47 -56 0 0 0
1720127915.114045 48 -57 0 0 0
1720127915.116698 49 -50 0 0 0
1720127915.116779 50 -42 0 0 0
1720127915.116841 51 -44 0 0 0
1720127915.1169002 52 -58 0 0 0
1720127915.116983 53 -71 0 0 0
1720127915.117045 54 -67 0 0 0
1720127915.117118 55 -61 0 0 0
1720127915.117188 56 -65 0 0 0
1720127915.1172469 57 -71 0 0 0
1720127915.117307 58 -71 0 0 0
1720127915.147223 59 -67 0 0 0
1720127915.1473331 60 -71 0 0 0
1720127915.147398 61 -74 0 0 0
1720127915.147459 62 -73 0 0 0
1720127915.147518 63 -70 0 0 0
1720127915.147577 64 -72 0 0 0
1720127915.147636 65 -69 0 0 0
1720127915.147701 66 -77 0 0 0
1720127915.1477618 67 -98 0 0 0
1720127915.147823 68 -103 0 0 0
1720127915.150398 69 -77 0 0 0
1720127915.150441 70 -53 0 0 0
1720127915.1504729 71 -43 0 0 0
1720127915.150496 72 -54 0 0 0
1720127915.150518 73 -70 0 0 0
1720127915.150541 74 -65 0 0 0
1720127915.150571 75 -42 0 0 0
1720127915.150594 76 -26 0 0 0
1720127915.1506162 77 -21 0 0 0
1720127915.15064 78 -25 0 0 0
1720127915.183553 79 -46 0 0 0
1720127915.183646 80 -55 0 0 0
1720127915.1837199 81 -44 0 0 0
1720127915.1837828 82 -35 0 0 0
1720127915.1838431 83 -28 0 0 0
1720127915.183914 84 -29 0 0 0
1720127915.183975 85 -37 0 0 0
1720127915.184035 86 -43 0 0 0
1720127915.184095 87 -44 0 0 0
1720127915.184156 88 -43 0 0 0
1720127915.1880739 89 -40 0 0 0
1720127915.188183 90 -34 0 0 0
1720127915.1882508 91 -22 0 0 0
1720127915.1883142 92 -27 0 0 0
1720127915.188396 93 -49 0 0 0
1720127915.188571 94 -54 0 0 0
1720127915.1886342 95 -46 0 0 0
1720127915.188694 96 -41 0 0 0
1720127915.188753 97 -46 0 0 0
1720127915.188813 98 -58 0 0 0
1720127915.222173 99 -67 0 0 0
1720127915.222257 0 -59 0 0 0
1720127915.2223191 1 -57 0 0 0
1720127915.222381 2 -68 0 0 0
1720127915.222441 3 -75 0 0 0
1720127915.222501 4 -74 0 0 0
1720127915.22256 5 -65 0 0 0
1720127915.222642 6 -56 0 0 0
1720127915.222713 7 -44 0 0 0
1720127915.222772 8 -25 0 0 0
1720127915.226733 9 -19 0 0 0
1720127915.226809 10 -34 0 0 0
1720127915.22687 11 -54 0 0 0
1720127915.2269309 12 -50 0 0 0
1720127915.226994 13 -25 0 0 0
1720127915.2270532 14 -21 0 0 0
1720127915.227112 15 -29 0 0 0
1720127915.2271821 16 -35 0 0 0
1720127915.227257 17 -36 0 0 0
1720127915.227328 18 -42 0 0 0
1720127915.2570329 19 -40 0 0 0
1720127915.257119 20 -33 0 0 0
1720127915.2571788 21 -27 0 0 0
1720127915.257246 22 -33 0 0 0
1720127915.257304 23 -43 0 0 0
1720127915.257362 24 -52 0 0 0
1720127915.257419 25 -40 0 0 0
1720127915.257476 26 -26 0 0 0
1720127915.2575328 27 -12 0 0 0
1720127915.257591 28 -9 0 0 0
1720127915.2885451 29 -19 0 0 0
1720127915.288655 30 -26 0 0 0
1720127915.2887192 31 -27 0 0 0
1720127915.288783 32 -22 0 0 0
1720127915.288842 33 -18 0 0 0
1720127915.2889001 34 -23 0 0 0
1720127915.288971 35 -28 0 0 0
1720127915.289031 36 -34 0 0 0
1720127915.289091 37 -34 0 0 0
1720127915.289163 38 -34 0 0 0
1720127915.2917252 39 -21 0 0 0
1720127915.291795 40 0 0 0 0
1720127915.291855 41 3 0 0 0
1720127915.291915 42 -2 0 0 0
1720127915.2919738 43 -7 0 0 0
1720127915.292033 44 -14 0 0 0
1720127915.292104 45 -24 0 0 0
1720127915.292182 46 -23 0 0 0
1720127915.2922418 47 -18 0 0 0
1720127915.292311 48 -29 0 0 0
1720127915.3223271 49 -49 0 0 0
1720127915.322429 50 -52 0 0 0
1720127915.3224902 51 -40 0 0 0
1720127915.322549 52 -34 0 0 0
1720127915.322606 53 -34 0 0 0
1720127915.322665 54 -33 0 0 0
1720127915.3227332 55 -34 0 0 0
1720127915.322795 56 -34 0 0 0
1720127915.3228538 57 -35 0 0 0
1720127915.322919 58 -39 0 0 0
1720127915.325443 59 -41 0 0 0
1720127915.325526 60 -40 0 0 0
1720127915.3255959 61 -44 0 0 0
1720127915.325658 62 -57 0 0 0
1720127915.325717 63 -53 0 0 0
1720127915.3257759 64 -33 0 0 0
1720127915.325836 65 -13 0 0 0
1720127915.32591 66 1 0 0 0
1720127915.32597 67 0 0 0 0
1720127915.326029 68 -6 0 0 0
1720127915.375808 69 -9 0 0 0
1720127915.375903 70 -8 0 0 0
1720127915.375978 71 -2 0 0 0
1720127915.376039 72 12 0 0 0
1720127915.376099 73 20 0 0 0
1720127915.376158 74 18 0 0 0
1720127915.3762171 75 20 0 0 0
1720127915.376278 76 27 0 0 0
1720127915.3763368 77 34 0 0 0
1720127915.376409 78 28 0 0 0
1720127915.3779929 79 22 0 0 0
1720127915.378081 80 25 0 0 0
1720127915.378155 81 22 0 0 0
1720127915.378216 82 -2 0 0 0
1720127915.378277 83 -29 0 0 0
1720127915.378337 84 -49 0 0 0
1720127915.378399 85 -53 0 0 0
1720127915.37846 86 -46 0 0 0
1720127915.3785222 87 -56 0 0 0
1720127915.378582 88 -62 0 0 0
1720127915.3817558 89 -52 0 0 0
1720127915.381848 90 -57 0 0 0
1720127915.381912 91 -77 0 0 0
1720127915.3819919 92 -88 0 0 0
1720127915.3820622 93 -71 0 0 0
1720127915.382122 94 -44 0 0 0
1720127915.38219 95 -41 0 0 0
1720127915.382278 96 -52 0 0 0
1720127915.382348 97 -60 0 0 0
1720127915.382406 98 -56 0 0 0
1720127915.416066 99 -30 0 0 0
1720127915.416169 0 -6 0 0 0
1720127915.416233 1 1 0 0 0
1720127915.416301 2 -10 0 0 0
1720127915.4163609 3 -30 0 0 0
1720127915.4164212 4 -49 0 0 0
1720127915.416489 5 -38 0 0 0
1720127915.4165509 6 -10 0 0 0
1720127915.416611 7 -6 0 0 0
1720127915.416672 8 -18 0 0 0
1720127915.447304 9 -11 0 0 0
1720127915.4474041 10 -2 0 0 0
1720127915.447465 11 1 0 0 0
1720127915.447528 12 -5 0 0 0
1720127915.447586 13 -10 0 0 0
1720127915.447645 14 -6 0 0 0
1720127915.4477088 15 -2 0 0 0
1720127915.4477692 16 -4 0 0 0
1720127915.447828 17 -11 0 0 0
1720127915.4478989 18 -13 0 0 0
1720127915.450505 19 -4 0 0 0
1720127915.450593 20 2 0 0 0
1720127915.450656 21 18 0 0 0
1720127915.450717 22 18 0 0 0
1720127915.450777 23 -3 0 0 0
1720127915.450847 24 -17 0 0 0
1720127915.450912 25 -2 0 0 0
1720127915.4509718 26 11 0 0 0
1720127915.4510322 27 -5 0 0 0
1720127915.451094 28 -19 0 0 0
1720127915.4808671 29 -14 0 0 0
1720127915.480973 30 -8 0 0 0
1720127915.481036 31 0 0 0 0
1720127915.481098 32 7 0 0 0
1720127915.48116 33 11 0 0 0
1720127915.48123 34 12 0 0 0
1720127915.4812999 35 20 0 0 0
1720127915.48136 36 28 0 0 0
1720127915.481418 37 27 0 0 0
1720127915.481476 38 4 0 0 0
1720127915.4841988 39 -40 0 0 0
1720127915.4842691 40 -81 0 0 0
1720127915.484331 41 -77 0 0 0
1720127915.484391 42 -45 0 0 0
1720127915.48445 43 -17 0 0 0
1720127915.484544 44 -29 0 0 0
1720127915.484604 45 -67 0 0 0
1720127915.484663 46 -76 0 0 0
1720127915.484722 47 -59 0 0 0
1720127915.484781 48 -41 0 0 0
1720127915.514581 49 -27 0 0 0
1720127915.514675 50 -4 0 0 0
