40 4370.77 4330.77 4137.44 4188.72 4736.41 3923.59 4477.95 4463.59 4297.44 4253.33 4412.82 4218.46 4467.18 4342.05 1602 1735 358.351 0 0 0 0 
41 4360.51 4318.97 4136.92 4182.05 4731.28 3920.51 4472.82 4465.64 4296.41 4259.49 4410.77 4216.92 4458.97 4334.36 1603 1734 358.351 0 0 0 0 
42 4365.64 4325.64 4144.62 4184.62 4730.77 3912.31 4465.64 4463.08 4300.51 4260 4415.9 4225.13 4463.59 4339.49 1602 1734 358.367 0 0 0 0 
43 4373.85 4337.44 4147.69 4194.36 4735.38 3908.72 4461.54 4463.59 4307.18 4254.87 4417.44 4231.79 4474.36 4345.64 1602 1734 358.367 0 0 0 0 
44 4368.72 4339.49 4142.56 4192.82 4733.33 3904.62 4455.38 4469.74 4306.15 4261.54 4414.87 4231.28 4473.33 4343.59 1602 1734 358.383 0 0 0 0 
45 4363.59 4338.46 4134.87 4187.18 4728.72 3897.44 4446.15 4464.1 4301.03 4267.69 4413.85 4228.72 4469.74 4338.97 1602 1735 358.383 0 0 0 0 
46 4364.62 4335.38 4136.41 4191.28 4729.74 3898.97 4442.05 4457.44 4303.59 4265.13 4414.87 4230.26 4469.23 4335.9 1603 1734 358.398 0 0 0 0 
47 4358.97 4328.72 4138.46 4190.26 4734.36 3904.62 4444.62 4463.08 4304.62 4260.51 4412.82 4233.85 4462.56 4331.28 1602 1734 358.398 0 0 0 0 
48 4351.28 4329.23 4135.38 4186.15 4740 3908.72 4454.36 4463.59 4300.51 4258.97 4411.79 4228.72 4454.36 4326.15 1603 1735 358.414 0 0 0 0 
49 4352.82 4337.44 4135.38 4189.74 4741.03 3913.85 4469.23 4458.97 4300.51 4259.49 4415.38 4220.51 4456.41 4322.05 1602 1736 358.414 0 0 0 0 
50 4357.44 4345.64 4137.95 4194.36 4742.56 3918.97 4477.95 4457.95 4301.54 4256.92 4414.87 4223.59 4458.97 4320 1603 1735 358.429 0 0 0 0 
51 4351.28 4341.54 4136.41 4191.79 4745.64 3922.56 4476.92 4456.92 4295.38 4251.79 4413.33 4225.64 4449.74 4317.95 1602 1737 358.429 0 0 0 0 
52 4341.54 4330.77 4132.31 4186.15 4740 3923.08 4475.38 4454.87 4288.72 4248.21 4414.87 4221.54 4442.56 4312.31 1603 1736 358.445 0 0 0 0 
53 4341.03 4331.28 4133.85 4188.21 4738.46 3921.54 4475.9 4456.92 4290.77 4250.77 4414.87 4226.15 4441.54 4314.36 1602 1736 358.445 0 0 0 0 
54 4344.62 4334.36 4138.97 4191.28 4744.1 3921.03 4472.82 4462.56 4297.95 4255.38 4412.82 4229.74 4444.1 4320 1602 1738 358.461 0 0 0 0 
55 4346.67 4330.26 4140 4191.28 4742.05 3917.95 4465.13 4462.56 4301.54 4255.9 4416.92 4226.15 4447.69 4318.46 1602 1735 358.461 0 0 0 0 
56 4345.64 4329.74 4136.92 4189.23 4736.41 3907.18 4456.41 4463.08 4301.03 4254.36 4421.54 4228.72 4444.1 4317.95 1602 1736 358.476 0 0 0 0 
57 4348.72 4333.33 4138.97 4191.79 4740 3906.67 4455.38 4469.23 4307.69 4259.49 4415.38 4233.33 4440 4326.15 1602 1735 358.476 0 0 0 0 
58 4355.38 4334.36 4144.1 4195.9 4745.13 3914.36 4459.49 4477.44 4321.54 4266.67 4413.85 4231.28 4451.28 4335.9 1601 1735 358.492 0 0 0 0 
59 4354.36 4331.28 4143.08 4195.38 4746.67 3911.79 4458.97 4479.49 4329.74 4267.18 4423.59 4229.74 4470.26 4338.46 1602 1734 358.492 0 0 0 0 
60 4351.28 4326.67 4140.51 4195.38 4749.74 3911.79 4462.05 4481.54 4332.31 4268.21 4428.72 4230.26 4475.9 4339.49 1601 1735 358.507 0 0 0 0 
61 4350.77 4320 4141.54 4193.85 4748.72 3922.56 4473.33 4484.62 4334.87 4272.82 4426.67 4230.77 4472.82 4335.9 1603 1734 358.507 0 0 0 0 
