9 4176.92 4283.59 4122.05 4148.21 4686.15 3877.44 4437.95 4462.56 4231.79 4250.77 4405.64 4220 4513.33 4338.46 1602 1736 51.823 0 0 0 0 
10 4171.79 4284.62 4116.92 4143.08 4687.18 3880 4440.51 4463.59 4227.18 4252.31 4401.54 4221.54 4515.38 4336.41 1602 1738 51.839 0 0 0 0 
11 4169.74 4278.97 4111.28 4133.33 4686.67 3878.46 4438.46 4456.41 4215.38 4237.95 4407.18 4217.44 4510.77 4336.41 1603 1737 51.839 0 0 0 0 
12 4172.82 4277.95 4117.44 4141.54 4687.69 3878.97 4430.26 4449.23 4212.82 4233.33 4411.28 4218.46 4513.85 4343.59 1602 1739 51.854 0 0 0 0 
13 4174.87 4277.95 4121.54 4150.26 4689.23 3880.51 4429.23 4454.36 4219.49 4247.69 4407.69 4225.13 4531.79 4348.21 1601 1738 51.854 0 0 0 0 
14 4173.33 4268.21 4117.44 4141.54 4687.18 3880 4430.26 4461.54 4225.13 4251.28 4403.08 4221.03 4529.74 4343.59 1601 1739 51.87 0 0 0 0 
15 4169.74 4259.49 4114.87 4133.85 4681.54 3875.38 4424.62 4458.46 4219.49 4230.77 4401.54 4213.33 4508.21 4338.46 1602 1739 51.87 0 0 0 0 
16 4167.18 4261.03 4114.87 4135.38 4678.97 3872.82 4420.51 4455.38 4211.28 4213.85 4405.64 4219.49 4502.05 4338.46 1601 1739 51.885 0 0 0 0 
17 4174.87 4264.62 4117.95 4140.51 4689.74 3877.95 4426.15 4460 4225.13 4226.15 4415.38 4227.69 4515.38 4345.64 1601 1739 51.885 0 0 0 0 
18 4181.03 4266.67 4123.59 4144.1 4697.44 3881.54 4428.72 4463.59 4237.44 4236.41 4416.41 4224.1 4525.64 4351.28 1601 1739 51.901 0 0 0 0 
19 4175.38 4263.08 4124.1 4141.54 4689.74 3878.97 4425.64 4457.95 4226.67 4221.03 4407.18 4218.97 4522.05 4345.64 1601 1739 51.901 0 0 0 0 
20 4168.21 4252.82 4117.95 4135.38 4683.08 3877.44 4422.56 4452.31 4221.03 4215.9 4407.69 4222.05 4513.33 4336.92 1603 1737 51.917 0 0 0 0 
21 4166.15 4246.67 4115.9 4135.9 4687.18 3878.46 4425.64 4455.9 4232.31 4231.28 4411.79 4222.56 4518.46 4332.82 1602 1738 51.917 0 0 0 0 
22 4165.64 4250.26 4118.97 4137.44 4692.82 3880 4428.72 4462.56 4236.92 4225.64 4403.08 4217.44 4512.82 4331.28 1603 1737 51.932 0 0 0 0 
23 4164.62 4256.41 4117.44 4136.41 4695.38 3886.67 4428.21 4461.03 4230.77 4217.44 4403.59 4218.97 4491.79 4332.31 1602 1738 51.932 0 0 0 0 
24 4158.97 4253.85 4114.36 4135.9 4694.36 3888.21 4426.67 4457.44 4233.33 4228.21 4411.79 4219.49 4497.95 4330.77 1603 1737 51.948 0 0 0 0 
25 4153.85 4252.31 4115.38 4132.82 4689.74 3878.46 4422.05 4458.46 4236.41 4229.74 4407.18 4215.38 4515.9 4326.15 1602 1737 51.948 0 0 0 0 
26 4156.41 4258.97 4115.9 4131.28 4688.72 3873.85 4418.97 4456.41 4232.31 4230.26 4402.56 4216.92 4507.69 4328.72 1603 1737 51.963 0 0 0 0 
27 4157.95 4259.49 4116.41 4134.36 4692.82 3881.54 4421.54 4449.74 4233.33 4240.51 4411.28 4217.44 4500.51 4335.9 1602 1737 51.963 0 0 0 0 
28 4162.05 4258.46 4118.46 4137.44 4694.36 3884.62 4421.54 4450.77 4235.9 4237.95 4416.41 4217.44 4514.36 4337.95 1603 1737 51.979 0 0 0 0 
29 4165.13 4261.54 4117.44 4137.44 4694.36 3879.49 4414.87 4454.36 4231.79 4228.72 4411.28 4217.95 4512.31 4339.49 1603 1736 51.979 0 0 0 0 
30 4160 4260.51 4115.38 4136.41 4696.92 3885.64 4416.92 4460 4235.38 4231.79 4409.74 4216.92 4503.08 4342.56 1603 1739 51.995 0 0 0 0 
